date,USD,EUR,GBP,USD_ret,USD_vol5,USD_ma20,USD_rsi,EUR_ret,EUR_vol5,EUR_ma20,EUR_rsi,GBP_ret,GBP_vol5,GBP_ma20,GBP_rsi
2024-06-29,40.5374,43.3547,51.2433,0.0,0.05515493631595595,40.544445,51.42984897303703,0.0,0.10637558460474304,43.531585,42.80723168829365,0.0,0.1323750996218337,51.50489,41.821616764937524
2024-07-01,40.4542,43.2658,51.1382,-0.0020524256612411973,0.0727502439859605,40.55473,41.82776335128474,-0.0020505273938005164,0.10619705739804272,43.50133,37.9371106587215,-0.0020509998380275896,0.1575922491745605,51.48469,37.154166542999064
2024-07-02,40.6413,43.6853,51.5149,0.004624983314464259,0.06758832739472731,40.56556500000001,60.812254567830074,0.009695879886654213,0.16650038438394435,43.511965,61.676376377972446,0.007366313245284362,0.13956819121811992,51.49023999999999,57.000587662942465
2024-07-03,40.7476,43.6977,51.5559,0.002615565939081632,0.11317964481309342,40.577054999999994,67.71852981064004,0.00028384834257755287,0.20400597540267512,43.52388,62.16990269876696,0.0007958862387387189,0.18481339778243835,51.487455,58.64085048271391
2024-07-04,40.7599,43.8495,51.7855,0.0003018582689533478,0.1325645389990065,40.592845,68.46063627649602,0.003473867045634016,0.24829999999998262,43.539755,67.99223679070778,0.004453418522419206,0.2587959775573676,51.4966,66.81932162174385
2024-07-05,40.5458,43.7814,51.7081,-0.005252711611166916,0.1311739798893785,40.585595,46.835882999734324,-0.0015530393733109715,0.2280464930666279,43.534575,62.97514445085113,-0.0014946268743180058,0.2504259211820126,51.48470999999999,62.046912232180574
2024-07-06,40.5458,43.7814,51.7081,0.0,0.10413489808906347,40.578345,46.835882920004615,0.0,0.06779220456647565,43.529395,62.97514437211706,0.0,0.11414578397752008,51.47282,62.0469121661169
2024-07-07,40.5458,43.7814,51.7081,0.0,0.11398189329897651,40.571095,46.8358828280088,0.0,0.05383917718522321,43.524215,62.975144281270055,0.0,0.08372065455929663,51.460930000000005,62.04691208988958
2024-07-08,40.542,43.8624,51.8289,-9.372117457295825e-05,0.09618735883690027,40.565745,46.435960708634084,0.0018501007277063053,0.04108664016417356,43.543425,67.37398650999847,0.002336191041635516,0.05640645352997678,51.46974,67.59580721153465
2024-07-09,40.7,44.0781,52.2161,0.003897193034384072,0.06940469724750944,40.56832,62.002015480123546,0.004917651564893877,0.1285111201413258,43.570499999999996,76.0991179062996,0.007470735439108367,0.2199879269410398,51.50668,78.96820534884861
2024-07-10,40.7662,44.0846,52.1726,0.0016265356265354747,0.10591235999645718,40.579165,66.68283666544784,0.00014746552142685942,0.15313161659166258,43.6023,76.31931577860742,-0.0008330763883168668,0.24967774830729897,51.5457,75.53196556203336
2024-07-11,40.7146,44.0776,52.1412,-0.0012657544730684256,0.10323280486366526,40.587990000000005,60.03189443012378,-0.00015878560767268457,0.1443188206713634,43.62746,75.45549641653616,-0.0006018484798534507,0.22913593563601176,51.572205,72.8902330900194
2024-07-13,40.8823,44.3818,52.6482,0.004118915573283477,0.12306876939346273,40.606185,70.91165567710756,0.006901464689547554,0.1850915179038935,43.67517,84.34203708841729,0.0097235966951279,0.2928549384930486,51.635545,83.5858023823785
2024-07-14,40.8823,44.3818,52.6482,0.0,0.08858039850905908,40.62438,70.91165554429527,0.0,0.16527096538703312,43.72288,84.3420369725899,0.0,0.2596533997461743,51.698885,83.58580230732852
2024-07-15,41.0434,44.686,53.1922,0.003940580642478375,0.1270281976571622,40.65063,78.42348071386047,0.0068541609398447,0.25285250245934765,43.785799999999995,89.43478844440493,0.01033273692168013,0.43032149841684925,51.78942500000001,89.50225059116626
2024-07-16,41.0107,44.7263,53.2011,-0.0007967176208598659,0.12999616532817213,40.678775,73.95078459933356,0.0009018484536544857,0.26458433438121015,43.86038,89.93518758959021,0.00016731776463463355,0.44415284756454865,51.89217,89.57319712371414
2024-07-17,41.2575,44.9789,53.5027,0.0060179416591279455,0.15398830475082728,40.714125,82.59522626348213,0.005647683801253356,0.2536448166234406,43.933385,92.50317112919667,0.005669055715013416,0.3775620041789991,51.999645,91.7526164688888
2024-07-18,41.4627,45.3457,54.0404,0.004973641156153397,0.22914196909347995,40.754535,86.7981917254729,0.00815493486946095,0.36065727914451984,44.02342,94.748260407243,0.010049960095471766,0.5084518925125846,52.123765000000006,94.23251023198752
2024-07-19,41.422,45.2618,53.7699,-0.0009816051535477266,0.20871802270058226,40.799944999999994,82.2524846596682,-0.0018502305621039827,0.3008323004597714,44.120845,87.80807555834565,-0.005005514392935617,0.36757841748340575,52.24834500000001,80.2293705655971
2024-07-20,41.422,45.2618,53.7699,0.0,0.18749535194250286,40.844175,82.25248453754637,0.0,0.2578438577897701,44.2162,87.80807546989111,0.0,0.31786061410560534,52.374675,80.2293705147415
2024-07-21,41.422,45.2618,53.7699,0.0,0.08008035339611301,40.888405,82.25248439663658,0.0,0.14066931079629413,44.311555,87.80807536782815,0.0,0.19010780625629387,52.501005,80.22937045606199
2024-07-22,41.4912,45.186,53.6232,0.0016706098208680853,0.031739281656148824,40.94025499999999,84.38800830956849,-0.0016747014038328567,0.056506035075041414,44.407565,79.70522956291141,-0.0027282922229723283,0.15134881234941333,52.625254999999996,71.3909549077001
2024-07-23,41.3369,44.9952,53.4279,-0.0037188608668825562,0.05472679416928393,40.975035,64.43892551985371,-0.004222546806533112,0.11551368750025892,44.47306,62.85823711225859,-0.003642080293604133,0.15059826692093659,52.720904999999995,61.05842512014888
2024-07-24,41.2316,44.7693,53.23,-0.002547360832573342,0.09971317866784447,40.999235,54.32632451419987,-0.005020535523789116,0.21211190914211822,44.52664,48.77459442786362,-0.003704057243500203,0.23365214957196842,52.804610000000004,52.22144605356768
2024-07-25,41.2174,44.7044,53.2446,-0.00034439604575142724,0.11871837263054012,41.02211,53.03136760910473,-0.00144965411565523,0.24615663306098792,44.569385,45.40243337325244,0.0002742814202518762,0.23611223390500732,52.877565000000004,52.802917395394964
2024-07-26,41.1977,44.683,53.0297,-0.0004779534856638179,0.12222791416056303,41.054705,51.08223813169849,-0.0004787000832132682,0.21681478731841505,44.614465,44.23875089693784,-0.004036090044812091,0.22429560182854247,52.943645000000004,43.758350808545565
2024-07-27,41.1977,44.683,53.0297,0.0,0.05805077949553684,41.0873,51.08223802173224,0.0,0.13239268106634858,44.659544999999994,44.23875083580249,0.0,0.16773597407723884,53.00972499999999,43.758350768301455
2024-07-28,41.1977,44.683,53.0297,0.0,0.015513768079934993,41.119895,51.0822378948481,0.0,0.037369078125375085,44.704625,44.23875076526172,0.0,0.1138243075957272,53.075805,43.75835072186595
2024-07-29,41.098,44.6324,52.889,-0.002420038011830772,0.04756096088218233,41.147695,39.72964265644038,-0.0011324217263837255,0.026682353718186076,44.743125,40.47101917362377,-0.0026532301710172623,0.12735518442392602,53.12881,37.32760458488401
2024-07-30,41.0478,44.4055,52.6479,-0.0012214706311741708,0.07062235481796457,41.165085,35.18648699038721,-0.005083750817791444,0.1204540244240349,44.759495,28.091893055882977,-0.004558603868479283,0.1665581580099332,53.150400000000005,28.923337519329223
2024-07-31,41.0291,44.4181,52.7019,-0.0004555664371781454,0.08040182211885968,41.17823,33.538070889329504,0.0002837486347411211,0.1408978530707596,44.77617,29.474116707507847,0.001025681936031697,0.17917767159907816,53.176865,32.831561339556586
2024-08-01,41.0063,44.4016,52.6357,-0.0005557031472782636,0.07607165700858114,41.192814999999996,31.464347564564378,-0.0003714701889545591,0.13784910953630752,44.79237,28.642221711057815,-0.001256121695802248,0.1721918058435843,53.201589999999996,30.4622277683048
2024-08-02,41.139,44.4013,52.6435,0.0032360881132900143,0.053830130967992246,41.20565,51.573042282550894,-6.75651327886051e-06,0.1012003310269127,44.793345,28.62527193467345,0.00014818839684860308,0.10688891429742751,53.201355,31.137843538834886
2024-08-03,41.139,44.4013,52.6435,0.0,0.06269021454765955,41.218485,51.57304215097779,0.0,0.007232426975793921,44.79432,28.625271869520788,0.0,0.026859635136908734,53.20112,31.13784349408202
2024-08-04,41.139,44.4013,52.6435,0.0,0.06692598150219516,41.223265,51.5730419991627,0.0,0.0074807753582265485,44.780085,28.625271794344656,0.0,0.02719985293504273,53.173685,31.137843442444094
2024-08-05,41.225,44.6467,52.5207,0.0020904737596927347,0.078372686568938,41.23398,62.520872031912184,0.005526865204397158,0.10971275222123422,44.776105,59.065276034212914,-0.0023326716498713873,0.05415119573649569,53.139665,25.21328542731368
2024-08-06,41.1966,45.1474,52.571,-0.00068890236506991,0.04058807706745578,41.230935,57.56240316976042,0.01121471463736401,0.32414191336504194,44.784530000000004,79.57390258670907,0.0009577176237178797,0.056364155273487405,53.09308,31.383672562689256
